trial_number,drug_id,start_char,end_char,recognised_text
NCT00866307,DB00635,2407,2417,prednisone
NCT00866307,DB01033,2447,2461,mercaptopurine
NCT00866307,DB00563,2476,2488,methotrexate
NCT00866307,DB00563,2503,2515,methotrexate
NCT00866307,DB00059,2593,2605,pegaspargase
NCT00866307,DB00987,2637,2647,cytarabine
NCT00866307,DB00541,2692,2703,vincristine
NCT00866307,DB00997,2743,2754,doxorubicin
NCT00866307,DB00531,2800,2816,cyclophosphamide
NCT00866307,DB00635,2848,2858,prednisone
NCT00866307,DB01234,2896,2909,dexamethasone
NCT00866307,DB00563,2941,2953,methotrexate
NCT00866307,DB00694,2992,3004,daunorubicin
NCT00866307,DB01033,3050,3064,mercaptopurine
NCT00866307,DB00352,3096,3107,thioguanine
NCT00866515,DB01026,19,31,Ketoconazole
NCT00866515,DB00134,42,54,M  Treatment
NCT00866515,DB01026,110,122,Ketoconazole
NCT00866515,DB01026,224,236,Ketoconazole
NCT00866515,DB00134,247,250,M  
NCT00866515,DB01026,250,262,Ketoconazole
NCT00866515,DB00134,354,364,M  Placebo
NCT00866697,DB06589,19,28,Pazopanib
NCT00866697,DB06589,82,95,Pazopanib 800
NCT00866697,DB06589,243,252,Pazopanib
NCT00866697,DB06589,254,267,Pazopanib 800
NCT00866970,DB00435,260,264,- No
NCT00867880,DB01050,290,299,ibuprofen
NCT00868296,DB00213,19,31,pantoprazole
NCT00868296,DB00213,124,136,pantoprazole
NCT00869765,DB00260,19,32,D-Cycloserine
NCT00869765,DB02594,68,81,DC-Stimulator
NCT00869765,DB00260,187,202,D-Cycloserine  
NCT00869765,DB00260,209,222,D-cycloserine
NCT00869765,DB02594,313,326,DC-Stimulator
NCT00870194,DB01276,19,28,exenatide
NCT00870194,DB01261,33,44,sitagliptin
NCT00870194,DB01276,65,74,exenatide
NCT00870194,DB01276,160,169,exenatide
NCT00870194,DB01261,174,185,sitagliptin
NCT00870194,DB01276,187,196,exenatide
NCT00870194,DB01276,343,352,exenatide
NCT00870194,DB01276,366,375,exenatide
NCT00872521,DB00188,50,60,bortezomib
NCT00872521,DB00997,62,73,doxorubicin
NCT00872521,DB01234,75,88,dexamethasone
NCT00872521,DB00188,156,166,Bortezomib
NCT00872521,DB00997,196,207,Doxorubicin
NCT00872521,DB01234,231,244,Dexamethasone
NCT00872521,DB00188,369,379,Bortezomib
NCT00872521,DB00997,412,426,Doxorubicin 20
NCT00872521,DB01234,448,461,Dexamethasone
NCT00873093,DB00023,19,33,L-asparaginase
NCT00873093,DB00997,54,65,doxorubicin
NCT00873093,DB00741,112,126,hydrocortisone
NCT00873093,DB00541,147,158,vincristine
NCT00873093,DB00987,187,197,cytarabine
NCT00873093,DB00635,218,228,prednisone
NCT00873093,DB00188,249,259,bortezomib
NCT00873093,DB00059,280,292,pegaspargase
NCT00873093,DB00563,313,325,methotrexate
NCT00873093,DB00773,346,355,etoposide
NCT00873093,DB00531,386,402,cyclophosphamide
NCT00873093,DB00099,426,436,filgrastim
NCT00873093,DB00650,457,467,leucovorin
NCT00873093,DB01373,468,475,calcium
NCT00873093,DB00563,559,562,MTX
NCT00873093,DB00541,681,692,vincristine
NCT00873093,DB00635,702,712,Prednisone
NCT00873093,DB00059,714,726,pegaspargase
NCT00873093,DB00997,728,739,Doxorubicin
NCT00873093,DB00531,793,809,Cyclophosphamide
NCT00873093,DB00773,811,820,Etoposide
NCT00873093,DB00563,836,848,Methotrexate
NCT00873093,DB00987,888,898,Cytarabine
NCT00873093,DB00541,1020,1031,vincristine
NCT00873093,DB00635,1041,1051,Prednisone
NCT00873093,DB00059,1053,1065,pegaspargase
NCT00873093,DB00997,1067,1078,Doxorubicin
NCT00873093,DB00531,1132,1148,Cyclophosphamide
NCT00873093,DB00773,1150,1159,Etoposide
NCT00873093,DB00563,1175,1187,Methotrexate
NCT00873093,DB00987,1227,1237,Cytarabine
NCT00873093,DB00541,1356,1367,vincristine
NCT00873093,DB00635,1377,1387,Prednisone
NCT00873093,DB00059,1389,1401,pegaspargase
NCT00873093,DB00997,1403,1414,Doxorubicin
NCT00873093,DB00531,1468,1484,Cyclophosphamide
NCT00873093,DB00773,1486,1495,Etoposide
NCT00873093,DB00563,1511,1523,Methotrexate
NCT00873093,DB00987,1563,1573,Cytarabine
NCT00873093,DB00541,1658,1669,vincristine
NCT00873093,DB00635,1679,1689,Prednisone
NCT00873093,DB00059,1691,1703,pegaspargase
NCT00873093,DB00997,1705,1716,Doxorubicin
NCT00873093,DB00531,1770,1786,Cyclophosphamide
NCT00873093,DB00773,1788,1797,Etoposide
NCT00873093,DB00563,1813,1825,Methotrexate
NCT00873093,DB00987,1865,1875,Cytarabine
NCT00873093,DB00541,1984,1995,vincristine
NCT00873093,DB00635,2005,2015,Prednisone
NCT00873093,DB00059,2017,2029,pegaspargase
NCT00873093,DB00997,2031,2042,Doxorubicin
NCT00873093,DB00531,2096,2112,Cyclophosphamide
NCT00873093,DB00773,2114,2123,Etoposide
NCT00873093,DB00563,2139,2151,Methotrexate
NCT00873093,DB00987,2191,2201,Cytarabine
NCT00873093,DB00023,2226,2240,L-asparaginase
NCT00873093,DB00997,2301,2312,doxorubicin
NCT00873093,DB00741,2393,2407,hydrocortisone
NCT00873093,DB00541,2522,2533,vincristine
NCT00873093,DB00987,2618,2628,cytarabine
NCT00873093,DB00635,2705,2715,prednisone
NCT00873093,DB00188,2779,2789,bortezomib
NCT00873093,DB00059,2890,2902,pegaspargase
NCT00873093,DB00563,2994,3006,methotrexate
NCT00873093,DB00773,3115,3124,etoposide
NCT00873093,DB00531,3193,3209,cyclophosphamide
NCT00873093,DB00099,3271,3281,filgrastim
NCT00873093,DB00650,3354,3364,leucovorin
NCT00873093,DB01373,3365,3372,calcium
NCT00873093,DB00563,3522,3525,MTX
NCT00874523,DB01072,19,29,atazanavir
NCT00874523,DB06817,35,46,raltegravir
NCT00874523,DB01072,67,77,atazanavir
NCT00874523,DB06817,83,94,raltegravir
NCT00874523,DB01072,180,190,atazanavir
NCT00874523,DB06817,196,207,raltegravir
NCT00874523,DB01072,209,219,atazanavir
NCT00874523,DB06817,229,240,raltegravir
NCT00874523,DB01072,277,287,atazanavir
NCT00874523,DB00503,297,306,ritonavir
NCT00874523,DB06817,316,327,raltegravir
NCT00874523,DB01072,379,389,atazanavir
NCT00874523,DB06817,395,406,raltegravir
NCT00874523,DB01072,408,418,atazanavir
NCT00874523,DB00503,428,437,ritonavir
NCT00874523,DB06817,447,458,raltegravir
NCT00874523,DB01072,494,504,atazanavir
NCT00874523,DB06817,514,525,raltegravir
NCT00876395,DB01590,19,29,Everolimus
NCT00876395,DB01590,75,85,Everolimus
NCT00876395,DB01590,100,110,Everolimus
NCT00876395,DB01229,143,153,paclitaxel
NCT00876395,DB00072,190,201,trastuzumab
NCT00876395,DB01590,271,281,everolimus
NCT00876395,DB01590,301,311,everolimus
NCT00876395,DB01229,338,348,paclitaxel
NCT00876395,DB00072,385,396,trastuzumab
NCT00876395,DB01590,455,465,Everolimus
NCT00876447,DB00083,22,44,Botulinum Toxin Type A
NCT00876447,DB00083,73,95,Botulinum Toxin Type A
NCT00876447,DB00083,118,140,Botulinum Toxin Type A
NCT00876447,DB00083,148,170,Botulinum toxin Type A
NCT00876447,DB00083,262,284,Botulinum Toxin Type A
NCT00876447,DB00083,292,314,Botulinum toxin Type A
NCT00876447,DB00083,415,437,Botulinum Toxin Type A
NCT00876447,DB00083,444,466,Botulinum toxin Type A
NCT00876447,DB00083,565,587,Botulinum Toxin Type A
NCT00876447,DB00083,594,616,Botulinum toxin Type A
NCT00877006,DB06769,19,31,bendamustine
NCT00877006,DB00073,52,61,rituximab
NCT00877006,DB00541,82,93,vincristine
NCT00877006,DB00635,114,124,prednisone
NCT00877006,DB00531,145,161,cyclophosphamide
NCT00877006,DB00997,182,193,doxorubicin
NCT00877006,DB06769,211,223,Bendamustine
NCT00877006,DB00073,228,237,Rituximab
NCT00877006,DB06769,287,299,bendamustine
NCT00877006,DB00073,304,313,rituximab
NCT00877006,DB06769,348,360,bendamustine
NCT00877006,DB00073,405,414,rituximab
NCT00877006,DB00073,572,581,rituximab
NCT00877006,DB00541,606,617,vincristine
NCT00877006,DB00997,672,683,doxorubicin
NCT00877006,DB00531,704,720,cyclophosphamide
NCT00877006,DB00635,742,752,prednisone
NCT00877006,DB00073,788,797,rituximab
NCT00877006,DB00531,822,838,cyclophosphamide
NCT00877006,DB00531,865,881,cyclophosphamide
NCT00877006,DB00541,907,918,vincristine
NCT00877006,DB00635,973,983,prednisone
NCT00877006,DB06769,1034,1046,bendamustine
NCT00877006,DB00073,1070,1079,rituximab
NCT00877006,DB00541,1103,1114,vincristine
NCT00877006,DB00635,1138,1148,prednisone
NCT00877006,DB00531,1172,1188,cyclophosphamide
NCT00877006,DB00997,1212,1223,doxorubicin
NCT00878709,DB11828,19,28,neratinib
NCT00878709,DB11828,77,86,Neratinib
NCT00878709,DB11828,204,213,neratinib
NCT00878956,DB01390,19,37,Sodium Bicarbonate
NCT00878956,DB09153,58,73,Sodium Chloride
NCT00878956,DB01390,194,212,sodium bicarbonate
NCT00878956,DB09153,640,655,sodium chloride
NCT00878956,DB01390,985,1005,Sodium Bicarbonate  
NCT00878956,DB01390,1099,1117,sodium bicarbonate
NCT00878956,DB09153,1445,1462,Sodium Chloride  
NCT00878956,DB09153,1556,1571,sodium chloride
NCT00879229,DB06403,19,41,Ambrisentan  Treatment
NCT00879229,DB06403,76,102,Ambrisentan - Participants
NCT00879229,DB06403,130,141,ambrisentan
NCT00879229,DB06403,204,215,ambrisentan
NCT00879229,DB06403,361,372,ambrisentan
NCT00879229,DB06403,406,417,ambrisentan
NCT00879229,DB06403,481,492,ambrisentan
NCT00879229,DB06403,571,584,Ambrisentan  
NCT00879229,DB06403,584,595,Ambrisentan
NCT00879229,DB06403,698,709,ambrisentan
NCT00879333,DB01590,19,29,Everolimus
NCT00879333,DB01590,50,60,Everolimus
NCT00879333,DB01590,133,143,Everolimus
NCT00879333,DB01590,192,202,everolimus
NCT00879333,DB01590,255,265,everolimus
NCT00879333,DB01590,309,319,everolimus
NCT00879333,DB01590,949,961,Everolimus  
NCT00879333,DB01590,961,971,Everolimus
NCT00879333,DB01590,1160,1170,Everolimus
NCT00879333,DB01590,1236,1246,everolimus
NCT00879749,DB09153,943,958,sodium chloride
NCT00880269,DB06603,19,31,Panobinostat
NCT00880269,DB06603,179,191,panobinostat
NCT00880269,DB06603,423,435,panobinostat
NCT00880269,DB06603,505,517,Panobinostat
NCT00880321,DB00683,81,94,Midazolam    
NCT00880321,DB00683,1280,1291,Midazolam  
NCT00880321,DB00683,1291,1300,Midazolam
NCT00880321,DB00683,1432,1441,midazolam
NCT00880490,DB00983,157,179,Formoterol Fumarate 12
NCT00880490,DB00983,402,412,Formoterol
NCT00880490,DB00983,702,724,Formoterol Fumarate 12
NCT00880490,DB00983,763,785,Formoterol Fumarate 12
NCT00882453,DB00068,19,37,Interferon beta-1b
NCT00882453,DB00068,99,117,Interferon beta-1b
NCT00882609,DB09325,887,916,Sodium Fluoride F18 Injection
NCT00882609,DB09325,1120,1149,Sodium Fluoride F18 Injection
NCT00882908,DB00811,46,55,Ribavirin
NCT00882908,DB00811,259,268,ribavirin
NCT00882908,DB00134,412,415,met
NCT00882908,DB00811,645,654,ribavirin
NCT00882908,DB00134,747,750,met
NCT00882908,DB00811,982,991,ribavirin
NCT00882908,DB00134,1121,1124,met
NCT00882908,DB00811,1344,1353,ribavirin
NCT00882908,DB00134,1434,1437,met
NCT00882908,DB00811,1647,1656,ribavirin
NCT00882908,DB00811,1853,1862,Ribavirin
NCT00882908,DB00811,1868,1877,Ribavirin
NCT00883116,DB04845,19,41,Ixabepilone  Treatment
NCT00883116,DB00997,51,62,Doxorubicin
NCT00883116,DB01229,83,97,Paclitaxel    
NCT00883116,DB04845,111,122,Ixabepilone
NCT00883116,DB04845,178,189,ixabepilone
NCT00883116,DB01229,333,343,Paclitaxel
NCT00883116,DB00997,347,358,Doxorubicin
NCT00883116,DB01229,391,401,paclitaxel
NCT00883116,DB00997,564,575,doxorubicin
NCT00883116,DB04845,788,799,Ixabepilone
NCT00883116,DB00997,823,840,Doxorubicin      
NCT00883116,DB01229,858,868,Paclitaxel
NCT00883753,DB06273,19,30,tocilizumab
NCT00883753,DB06273,68,79,tocilizumab
NCT00883753,DB06273,104,115,tocilizumab
NCT00883753,DB06273,255,266,tocilizumab
NCT00883753,DB06273,372,383,tocilizumab
NCT00884117,DB00198,19,85,Oseltamivir    Participants Infected with Influenza - Participants
NCT00884117,DB00198,377,388,oseltamivir
NCT00884117,DB00198,458,483,Oseltamivir  Participants
NCT00884117,DB00198,709,720,oseltamivir
NCT00884260,DB00367,19,37,Levonorgestrel IUS
NCT00884260,DB00367,105,123,Levonorgestrel IUS
NCT00884585,DB00091,19,50,Cyclosporine Vehicle  Treatment
NCT00884585,DB00091,60,72,Cyclosporine
NCT00884585,DB00091,97,134,Cyclosporine Ophthalmic Solution (COS
NCT00884585,DB00091,154,166,Cyclosporine
NCT00884585,DB00091,365,377,cyclosporine
NCT00884585,DB00091,463,475,cyclosporine
NCT00884585,DB00091,607,636,Cyclosporine Vehicle  Placebo
NCT00884585,DB00091,638,650,cyclosporine
NCT00884585,DB00091,746,758,Cyclosporine
NCT00884585,DB00091,767,779,Cyclosporine
NCT00885521,DB00435,182,186,- No
NCT00885755,DB01101,63,75,capecitabine
NCT00885755,DB00072,105,116,trastuzumab
NCT00885755,DB01101,234,246,capecitabine
NCT00885755,DB00072,368,379,trastuzumab
NCT00887198,DB05812,19,30,Abiraterone
NCT00887198,DB00635,87,97,Prednisone
NCT00887198,DB00635,131,141,prednisone
NCT00887198,DB00635,157,167,prednisone
NCT00887198,DB05812,185,196,Abiraterone
NCT00887198,DB00635,199,209,prednisone
NCT00887198,DB05812,212,223,Abiraterone
NCT00887198,DB00635,237,247,prednisone
NCT00887198,DB05812,271,282,Abiraterone
NCT00887198,DB00635,434,446,Prednisone  
NCT00887328,DB00009,19,58,Tissue Plasminogen Activator (Alteplase
NCT00887328,DB00009,108,111,tPA
NCT00887328,DB00009,126,154,tissue plasminogen activator
NCT00887328,DB00009,212,266,Tissue Plasminogen Activator (Alteplase)  0.9 mg/kg up
NCT00887380,DB01217,52,63,anastrozole
NCT00887380,DB01217,151,162,anastrozole
NCT00887380,DB01217,232,243,Anastrozole
NCT00887380,DB01217,295,306,anastrozole
NCT00887380,DB01217,405,416,Anastrozole
NCT00887380,DB01217,523,534,anastrozole
NCT00887380,DB01217,592,603,anastrozole
NCT00887380,DB01217,605,616,Anastrozole
NCT00887380,DB01217,882,893,anastrozole
NCT00887380,DB01217,922,933,anastrozole
NCT00887380,DB01217,1123,1134,anastrozole
NCT00887380,DB00675,1139,1148,tamoxifen
NCT00887380,DB01217,1399,1410,anastrozole
NCT00887380,DB01217,1412,1435,Anastrozole 1mg per day
NCT00887380,DB01217,1501,1512,Anastrozole
NCT00889382,DB01229,47,61,Paclitaxel    
NCT00889382,DB01229,168,178,paclitaxel
NCT00889382,DB01229,300,310,paclitaxel
NCT00889382,DB01229,424,434,paclitaxel
NCT00889382,DB01229,542,552,paclitaxel
NCT00889382,DB01229,651,661,paclitaxel
NCT00889382,DB01229,768,778,paclitaxel
NCT00889382,DB01229,935,945,paclitaxel
NCT00889382,DB01229,1008,1018,paclitaxel
NCT00889382,DB01229,1109,1119,paclitaxel
NCT00889382,DB01229,1149,1159,paclitaxel
NCT00889382,DB01229,1329,1339,paclitaxel
NCT00889382,DB01229,1441,1451,paclitaxel
NCT00889382,DB01229,1506,1516,Paclitaxel
NCT00889382,DB01229,1696,1708,Paclitaxel  
NCT00891423,DB00760,19,28,Meropenem
NCT00891423,DB00760,64,73,Meropenem
NCT00891423,DB00760,114,123,Meropenem
NCT00891423,DB00760,141,150,Meropenem
NCT00891423,DB00760,340,349,Meropenem
NCT00891423,DB00760,370,379,Meropenem
NCT00891423,DB00760,575,584,Meropenem
NCT00891423,DB00760,623,632,Meropenem
NCT00895583,DB00864,19,29,Tacrolimus
NCT00895583,DB00877,50,59,Sirolimus
NCT00895583,DB00864,80,90,Tacrolimus
NCT00895583,DB00877,140,149,sirolimus
NCT00895583,DB00864,155,165,tacrolimus
NCT00895583,DB00864,218,228,tacrolimus
NCT00895583,DB00864,255,265,Tacrolimus
NCT00895583,DB00864,295,305,tacrolimus
NCT00895583,DB00877,630,639,Sirolimus
NCT00895583,DB00877,666,675,sirolimus
NCT00895583,DB00877,731,740,Sirolimus
NCT00895583,DB00864,1009,1019,Tacrolimus
NCT00895583,DB00864,1039,1049,tacrolimus
NCT00895895,DB00843,152,161,Donepezil
NCT00895895,DB00843,331,340,Donepezil
NCT00895895,DB00843,427,436,Donepezil
NCT00895895,DB00843,786,795,Donepezil
NCT00895895,DB00843,810,819,Donepezil
NCT00895895,DB00843,916,925,Donepezil
NCT00896558,DB00683,81,90,midazolam
NCT00896558,DB00683,576,585,midazolam
NCT00896558,DB00683,1128,1137,midazolam
NCT00896558,DB00683,1166,1175,midazolam
NCT00899678,DB08904,19,37,Certolizumab Pegol
NCT00899678,DB08904,58,76,Certolizumab Pegol
NCT00899678,DB08904,159,177,Certolizumab Pegol
NCT00899678,DB08904,209,227,Certolizumab Pegol
NCT00899678,DB08904,335,353,Certolizumab Pegol
NCT00899678,DB08904,385,403,Certolizumab Pegol
NCT00899678,DB08904,454,472,Certolizumab Pegol
NCT00899678,DB08904,659,677,Certolizumab Pegol
NCT00899678,DB08904,840,858,Certolizumab Pegol
NCT00899678,DB08904,1045,1063,Certolizumab Pegol
NCT00900445,DB00694,19,31,daunorubicin
NCT00900445,DB00860,66,78,prednisolone
NCT00900445,DB00635,99,109,prednisone
NCT00900445,DB00541,130,141,vincristine
NCT00900445,DB00635,323,333,prednisone
NCT00900445,DB00860,334,346,prednisolone
NCT00900445,DB00694,395,407,daunorubicin
NCT00900445,DB00541,445,456,vincristine
NCT00900445,DB00635,596,606,prednisone
NCT00900445,DB00694,608,620,daunorubicin
NCT00900445,DB00541,640,651,vincristine
NCT00900445,DB00541,1058,1069,vincristine
NCT00900445,DB00635,1079,1089,prednisone
NCT00900445,DB00694,1095,1107,daunorubicin
NCT00900445,DB00635,1362,1372,prednisone
NCT00900445,DB00694,1374,1386,daunorubicin
NCT00900445,DB00541,1406,1417,vincristine
NCT00900445,DB00541,1832,1843,vincristine
NCT00900445,DB00635,1853,1863,prednisone
NCT00900445,DB00694,1869,1881,daunorubicin
NCT00900445,DB00635,2119,2129,prednisone
NCT00900445,DB00694,2131,2143,daunorubicin
NCT00900445,DB00541,2163,2174,vincristine
NCT00900445,DB00541,2589,2600,vincristine
NCT00900445,DB00635,2610,2620,prednisone
NCT00900445,DB00694,2626,2638,daunorubicin
NCT00900445,DB00694,2683,2695,daunorubicin
NCT00900445,DB00860,2741,2753,prednisolone
NCT00900445,DB00635,2789,2799,prednisone
NCT00900445,DB00541,2835,2846,vincristine
NCT00901901,DB00398,19,37,Sorafenib (Nexavar
NCT00901901,DB00398,71,89,Sorafenib (Nexavar
NCT00901901,DB00530,105,114,Erlotinib
NCT00901901,DB00398,141,159,Sorafenib (Nexavar
NCT00901901,DB00530,175,184,Erlotinib
NCT00901901,DB00398,219,228,sorafenib
NCT00901901,DB00530,258,267,erlotinib
NCT00901901,DB00398,320,338,Sorafenib (Nexavar
NCT00901901,DB00398,386,395,sorafenib
NCT00901901,DB00530,434,443,erlotinib
NCT00901901,DB00398,505,523,Sorafenib (Nexavar
NCT00901901,DB00398,538,551,Sorafenib 400
NCT00901901,DB00530,578,587,erlotinib
NCT00901901,DB00398,623,641,Sorafenib (Nexavar
NCT00901901,DB00530,657,666,Erlotinib
NCT00901901,DB00398,677,686,Sorafenib
NCT00901901,DB00530,708,717,erlotinib
NCT00902304,DB00177,19,28,Valsartan
NCT00902304,DB00999,33,52,hydrochlorothiazide
NCT00902304,DB00999,54,58,HCTZ
NCT00902304,DB00177,94,103,Valsartan
NCT00902304,DB00381,108,118,amlodipine
NCT00902304,DB00177,170,179,Valsartan
NCT00902304,DB00177,200,209,Valsartan
NCT00902304,DB00999,214,233,hydrochlorothiazide
NCT00902304,DB00999,235,239,HCTZ
NCT00902304,DB00177,501,510,valsartan
NCT00902304,DB00177,620,629,valsartan
NCT00902304,DB00177,650,659,valsartan
NCT00902304,DB00999,671,690,hydrochlorothiazide
NCT00902304,DB00999,692,696,HCTZ
NCT00902304,DB00177,719,728,valsartan
NCT00902304,DB00999,740,744,HCTZ
NCT00902304,DB00177,1093,1102,valsartan
NCT00902304,DB00999,1108,1127,hydrochlorothiazide
NCT00902304,DB00999,1129,1133,HCTZ
NCT00902304,DB00177,1138,1147,valsartan
NCT00902304,DB00381,1153,1163,amlodipine
NCT00902304,DB00999,1346,1350,HCTZ
NCT00902304,DB00177,1367,1376,valsartan
NCT00902304,DB00999,1388,1392,HCTZ
NCT00902304,DB00381,1432,1442,amlodipine
NCT00902304,DB00177,1459,1468,valsartan
NCT00902304,DB00381,1480,1490,amlodipine
NCT00902304,DB00177,1715,1724,Valsartan
NCT00902304,DB00999,1729,1748,hydrochlorothiazide
NCT00902304,DB00999,1750,1754,HCTZ
NCT00902304,DB00177,1804,1813,valsartan
NCT00902304,DB00999,1870,1874,HCTZ
NCT00902304,DB00177,1923,1932,Valsartan
NCT00902304,DB00381,1937,1947,amlodipine
NCT00902304,DB00177,1954,1963,valsartan
NCT00902304,DB00381,1969,1979,amlodipine
NCT00902304,DB00177,1995,2004,valsartan
NCT00902304,DB00381,2011,2021,amlodipine
NCT00902304,DB00177,2124,2133,Valsartan
NCT00902304,DB00177,2135,2148,Valsartan 160
NCT00902304,DB00177,2204,2213,Valsartan
NCT00902304,DB00999,2218,2237,hydrochlorothiazide
NCT00902304,DB00999,2239,2243,HCTZ
NCT00902304,DB00177,2287,2296,valsartan
NCT00902304,DB00999,2302,2321,hydrochlorothiazide
NCT00902304,DB00177,2340,2349,valsartan
NCT00902304,DB00999,2356,2375,hydrochlorothiazide
NCT00902928,DB01225,45,55,enoxaparin
NCT00902928,DB01225,279,298,Enoxaparin -       
NCT00902928,DB01225,349,359,enoxaparin
NCT00903175,DB01590,19,29,everolimus
NCT00903175,DB01268,50,59,sunitinib
NCT00903175,DB01590,77,87,everolimus
NCT00903175,DB01268,91,100,sunitinib
NCT00903175,DB01590,106,116,everolimus
NCT00903175,DB01268,197,206,sunitinib
NCT00903175,DB01268,319,328,sunitinib
NCT00903175,DB01590,332,342,everolimus
NCT00903175,DB01268,348,357,sunitinib
NCT00903175,DB01590,447,457,everolimus
NCT00903175,DB01590,560,570,everolimus
NCT00903175,DB01590,572,582,Everolimus
NCT00903175,DB01590,621,631,Everolimus
NCT00903175,DB01370,696,704,aluminum
